target_id	length	eff_length	est_counts	tpm
TRINITY_DN21551_c1_g1_i1	696	508.028	11664	408.272
TRINITY_DN21515_c0_g1_i1	207	55.6733	101	32.26
TRINITY_DN21560_c0_g1_i1	501	313.469	29213	1657.18
TRINITY_DN21562_c0_g1_i1	226	66.5841	120	32.048
TRINITY_DN21482_c0_g1_i1	249	81.7074	34	7.39958
TRINITY_DN21536_c0_g1_i1	223	64.7107	0	0
TRINITY_DN21528_c0_g1_i1	328	146.639	0	0
TRINITY_DN21555_c0_g1_i1	266	94.0047	0	0
TRINITY_DN21564_c1_g1_i1	1470	1282.03	1970	27.3249
TRINITY_DN21546_c0_g1_i1	1899	1711.03	343	3.56473
TRINITY_DN21563_c0_g1_i1	2381	2193.03	337	2.73259
TRINITY_DN21509_c0_g1_i1	243	77.5126	0	0
TRINITY_DN21537_c0_g1_i1	213	58.8624	0	0
TRINITY_DN21561_c0_g1_i1	1528	1340.03	4949	65.6739
TRINITY_DN21553_c0_g1_i1	1372	1184.03	21933.9	329.415
TRINITY_DN21557_c0_g1_i1	327	145.715	0	0
TRINITY_DN21554_c0_g1_i1	250	82.4249	0	0
TRINITY_DN21565_c0_g1_i1	652	464.028	755.104	28.9369
TRINITY_DN21491_c0_g1_i1	241	76.1264	0	0
TRINITY_DN21510_c0_g1_i1	264	92.4697	0	0
TRINITY_DN21568_c1_g1_i1	2135	1947.03	3622	33.08
TRINITY_DN21566_c0_g1_i1	1066	878.028	380	7.696
TRINITY_DN21540_c0_g1_i1	2044	1856.03	596	5.7102
TRINITY_DN21539_c0_g1_i1	1210	1022.03	2597	45.1855
TRINITY_DN21541_c0_g1_i1	1783	1595.03	1976	22.0297
TRINITY_DN21493_c0_g1_i1	235	72.202	12	2.95543
TRINITY_DN21548_c0_g1_i1	1291	1103.03	870.543	14.0344
TRINITY_DN21501_c0_g1_i1	322	141.126	10	1.26003
TRINITY_DN21543_c0_g1_i1	1099	911.028	732	14.2879
TRINITY_DN21538_c0_g1_i1	2896	2708.03	134367	882.326
TRINITY_DN21550_c0_g1_i1	283	107.471	0	0
TRINITY_DN21550_c0_g1_i2	308	128.692	14.7595	2.03943
TRINITY_DN21550_c1_g1_i1	234	71.5487	0	0
TRINITY_DN21550_c1_g1_i3	236	72.8269	0	0
TRINITY_DN21517_c0_g1_i1	413	226.881	0	0
TRINITY_DN21517_c0_g1_i2	423	236.539	0	0
TRINITY_DN21559_c0_g1_i1	1033	845.028	601	12.6472
TRINITY_DN21542_c0_g1_i1	2175	1987.03	922	8.25119
TRINITY_DN21471_c0_g1_i2	366	181.874	6	0.586637
TRINITY_DN21471_c0_g1_i1	284	108.276	0	0
TRINITY_DN21490_c0_g1_i1	212	58.3306	2	0.60971
TRINITY_DN21547_c0_g1_i1	1239	1051.03	103	1.74266
TRINITY_DN21511_c0_g1_i1	392	206.483	176.384	15.1902
TRINITY_DN21549_c0_g1_i1	285	109.115	0	0
TRINITY_DN21532_c0_g1_i1	208	56.1683	66984	21206.5
TRINITY_DN21470_c0_g1_i1	235	72.202	74.2908	18.2968
TRINITY_DN21472_c0_g1_i1	240	75.4797	29.6367	6.98215
TRINITY_DN21476_c0_g1_i1	314	134.014	2	0.265381
TRINITY_DN21497_c0_g1_i1	261	90.2269	0	0
TRINITY_DN21567_c4_g1_i1	803	615.028	56329	1628.65
TRINITY_DN21544_c0_g1_i1	1286	1098.03	102	1.65187
TRINITY_DN21552_c0_g1_i1	911	723.028	254	6.24695
TRINITY_DN21558_c0_g1_i1	1020	832.028	196	4.18897
TRINITY_DN21556_c0_g1_i1	211	57.8067	5	1.53809
TRINITY_DN5656_c0_g1_i3	1043	855.028	198.537	4.12906
TRINITY_DN5656_c0_g1_i2	720	532.028	0	0
TRINITY_DN5656_c0_g1_i1	1577	1389.03	523.463	6.70138
TRINITY_DN5625_c0_g1_i1	391	205.561	0	0
TRINITY_DN5625_c0_g1_i2	318	137.545	0	0
TRINITY_DN5655_c0_g1_i1	401	215.192	2	0.16527
TRINITY_DN5680_c0_g1_i3	1309	1121.03	5.69414	0.0903236
TRINITY_DN5680_c0_g1_i1	1584	1396.03	20.3059	0.258653
TRINITY_DN5680_c0_g1_i2	1733	1545.03	0	0
TRINITY_DN5691_c0_g1_i1	651	463.028	1	0.0384045
TRINITY_DN5691_c1_g1_i1	206	55.1531	0	0
