target_id	length	eff_length	est_counts	tpm
TRINITY_DN21551_c1_g1_i1	696	536.996	3388	291.66
TRINITY_DN21515_c0_g1_i1	207	78.0469	22	13.0308
TRINITY_DN21560_c0_g1_i1	501	343.676	20521	2760.29
TRINITY_DN21562_c0_g1_i1	226	92.9993	109	54.1816
TRINITY_DN21482_c0_g1_i1	249	111.933	2	0.825992
TRINITY_DN21536_c0_g1_i1	223	90.5387	2	1.02118
TRINITY_DN21528_c0_g1_i1	328	180.719	0	0
TRINITY_DN21555_c0_g1_i1	266	126.351	3	1.09761
TRINITY_DN21564_c1_g1_i1	1470	1310.91	857	30.2213
TRINITY_DN21546_c0_g1_i1	1899	1739.91	250	6.6423
TRINITY_DN21563_c0_g1_i1	2381	2221.91	216	4.494
TRINITY_DN21509_c0_g1_i1	243	106.971	0	0
TRINITY_DN21537_c0_g1_i1	213	82.6455	0	0
TRINITY_DN21561_c0_g1_i1	1528	1368.91	2310	78.0086
TRINITY_DN21553_c0_g1_i1	1372	1212.91	21594	823.02
TRINITY_DN21557_c0_g1_i1	327	179.806	0	0
TRINITY_DN21554_c0_g1_i1	250	112.743	0	0
TRINITY_DN21565_c0_g1_i1	652	493.048	344.435	32.2941
TRINITY_DN21491_c0_g1_i1	241	105.345	0	0
TRINITY_DN21510_c0_g1_i1	264	124.666	1	0.370816
TRINITY_DN21568_c1_g1_i1	2135	1975.91	1779	41.6212
TRINITY_DN21566_c0_g1_i1	1066	906.908	320	16.3114
TRINITY_DN21540_c0_g1_i1	2044	1884.91	326	7.99526
TRINITY_DN21539_c0_g1_i1	1210	1050.91	3104	136.541
TRINITY_DN21541_c0_g1_i1	1783	1623.91	1161	33.0503
TRINITY_DN21493_c0_g1_i1	235	100.363	1	0.460608
TRINITY_DN21548_c0_g1_i1	1291	1131.91	236.475	9.65784
TRINITY_DN21501_c0_g1_i1	322	175.291	18	4.74697
TRINITY_DN21543_c0_g1_i1	1099	939.908	487	23.9524
TRINITY_DN21538_c0_g1_i1	2896	2736.91	85286	1440.53
TRINITY_DN21550_c0_g1_i1	283	140.826	0	0
TRINITY_DN21550_c0_g1_i2	308	162.787	11.729	3.33079
TRINITY_DN21550_c1_g1_i1	234	99.5513	0	0
TRINITY_DN21550_c1_g1_i3	236	101.221	0	0
TRINITY_DN21517_c0_g1_i1	413	258.966	2	0.357019
TRINITY_DN21517_c0_g1_i2	423	268.453	0	0
TRINITY_DN21559_c0_g1_i1	1033	873.908	196	10.368
TRINITY_DN21542_c0_g1_i1	2175	2015.91	524	12.0162
TRINITY_DN21471_c0_g1_i2	366	215.168	8	1.71877
TRINITY_DN21471_c0_g1_i1	284	141.686	0	0
TRINITY_DN21490_c0_g1_i1	212	81.8307	0	0
TRINITY_DN21547_c0_g1_i1	1239	1079.91	190	8.13339
TRINITY_DN21511_c0_g1_i1	392	239.169	124.957	24.1524
TRINITY_DN21549_c0_g1_i1	285	142.486	0	0
TRINITY_DN21532_c0_g1_i1	208	78.8209	0	0
TRINITY_DN21470_c0_g1_i1	235	100.363	39.7909	18.328
TRINITY_DN21472_c0_g1_i1	240	104.492	25.2461	11.1691
TRINITY_DN21476_c0_g1_i1	314	168.129	0	0
TRINITY_DN21497_c0_g1_i1	261	122.109	0	0
TRINITY_DN21567_c4_g1_i1	803	643.926	36005	2584.83
TRINITY_DN21544_c0_g1_i1	1286	1126.91	104	4.26628
TRINITY_DN21552_c0_g1_i1	911	751.908	122	7.50067
TRINITY_DN21558_c0_g1_i1	1020	860.908	142	7.62494
TRINITY_DN21556_c0_g1_i1	211	81.06	2	1.14059
TRINITY_DN5656_c0_g1_i3	1043	883.908	150.939	7.89402
TRINITY_DN5656_c0_g1_i2	720	560.926	7.68261	0.633153
TRINITY_DN5656_c0_g1_i1	1577	1417.91	329.735	10.7503
TRINITY_DN5625_c0_g1_i1	391	238.288	0	0
TRINITY_DN5625_c0_g1_i2	318	171.712	0	0
TRINITY_DN5655_c0_g1_i1	401	247.606	2	0.3734
TRINITY_DN5680_c0_g1_i3	1309	1149.91	1.16749	0.0469347
TRINITY_DN5680_c0_g1_i1	1584	1424.91	0	0
TRINITY_DN5680_c0_g1_i2	1733	1573.91	40.8325	1.19931
TRINITY_DN5691_c0_g1_i1	651	492.048	31	2.91245
TRINITY_DN5691_c1_g1_i1	206	77.2321	0	0
TRINITY_DN5627_c0_g1_i1	518	360.378	0	0
TRINITY_DN5627_c0_g1_i2	1180	1020.91	87	3.93947
TRINITY_DN5636_c0_g1_i2	297	152.962	5	1.51109
TRINITY_DN5636_c0_g1_i1	306	160.998	0	0
TRINITY_DN5653_c0_g1_i1	491	333.963	54.3599	7.52463
TRINITY_DN5653_c0_g1_i2	430	275.003	14.6401	2.461
TRINITY_DN5693_c0_g1_i1	205	76.457	0	0
TRINITY_DN5603_c0_g1_i2	523	365.294	9	1.13895
TRINITY_DN5603_c0_g1_i1	530	372.095	0	0
TRINITY_DN5610_c0_g1_i1	1302	1142.91	125	5.05596
TRINITY_DN5676_c0_g1_i2	276	134.778	0	0
TRINITY_DN5676_c0_g1_i1	235	100.363	0	0
TRINITY_DN5676_c0_g1_i4	235	100.363	0	0
TRINITY_DN5676_c0_g1_i3	308	162.787	2	0.567956
TRINITY_DN5676_c0_g2_i1	219	87.3222	1	0.529396
TRINITY_DN5661_c0_g1_i2	721	561.926	0	0
TRINITY_DN5661_c0_g1_i5	468	311.667	0	0
TRINITY_DN5661_c0_g1_i6	686	527.009	2.44719	0.214662
TRINITY_DN5661_c0_g1_i7	206	77.2321	0	0
