Contig1:7358-13988	sp|Q96I76|GPTC3_HUMAN	55.085	118	40	1	4218	4571	351	455	3.75e-31	134
Contig1:7358-13988	sp|Q96I76|GPTC3_HUMAN	79.245	53	11	0	3242	3400	298	350	8.66e-17	90.1
Contig1:7358-13988	sp|Q96I76|GPTC3_HUMAN	34.307	137	61	4	20	343	9	145	7.33e-15	84.0
Contig100188:461-2761	sp|Q8TD26|CHD6_HUMAN	74.576	59	15	0	1944	1768	946	1004	1.36e-18	95.1
Contig100188:461-2761	sp|Q8TD26|CHD6_HUMAN	89.362	47	5	0	2300	2160	889	935	4.10e-17	90.5
Contig100188:461-2761	sp|Q8TD26|CHD6_HUMAN	60.526	38	15	0	1639	1526	1003	1040	1.69e-06	55.8
Contig100292:11872-20345	sp|Q0WU02|MTP10_ARATH	36.585	328	194	3	8121	7150	95	412	1.40e-53	198
Contig100396:517-2908	sp|P34465|CY561_CAEEL	52.703	74	30	1	3	209	80	153	2.82e-12	71.2
Contig1006:1730-13078	sp|P35789|ZNF93_HUMAN	38.187	364	201	4	10054	11142	169	509	6.74e-57	214
Contig1006:1730-13078	sp|P35789|ZNF93_HUMAN	46.364	220	116	2	10468	11124	397	615	1.70e-48	189
Contig1006:1730-13078	sp|P35789|ZNF93_HUMAN	44.091	220	121	2	10468	11124	369	587	1.17e-46	182
Contig1006:1730-13078	sp|P35789|ZNF93_HUMAN	50.000	24	12	0	11153	11224	593	616	1.17e-46	30.8
Contig1006:1730-13078	sp|P35789|ZNF93_HUMAN	42.986	221	124	2	10468	11127	145	364	1.63e-42	171
Contig1006:1730-13078	sp|P35789|ZNF93_HUMAN	45.685	197	105	2	10468	11055	425	620	1.03e-37	156
Contig1006:1730-13078	sp|P35789|ZNF93_HUMAN	42.788	208	115	3	10525	11142	136	341	1.77e-36	152
Contig1006:1730-13078	sp|P35789|ZNF93_HUMAN	37.931	29	18	0	11153	11239	369	397	1.77e-36	26.6
Contig100687:9-2669	sp|Q9Y6J0|CABIN_HUMAN	60.000	40	16	0	795	914	1505	1544	1.81e-07	59.3
Contig100696:176-2870	sp|Q626I7|DNJ20_CAEBR	81.132	53	10	0	2694	2536	23	75	1.36e-17	89.4
Contig100696:176-2870	sp|Q626I7|DNJ20_CAEBR	64.444	45	16	0	137	3	154	198	1.63e-09	64.7
Contig10074:4260-6385	sp|P27966|RMIL_AVEVR	62.963	54	15	3	1719	1567	333	384	2.10e-09	64.3
Contig10074:4260-6385	sp|P27966|RMIL_AVEVR	58.696	46	19	0	2125	1988	291	336	2.56e-08	60.8
Contig100953:6256-11319	sp|Q8R3R5|T185B_MOUSE	51.220	82	35	1	2959	3204	70	146	2.43e-17	89.4
Contig100994:1031-6602	sp|P20007|PCKG_DROME	55.605	223	59	2	1655	987	465	647	1.36e-80	255
Contig100994:1031-6602	sp|P20007|PCKG_DROME	77.778	36	8	0	1872	1765	431	466	1.36e-80	70.1
Contig100994:1031-6602	sp|P20007|PCKG_DROME	51.101	227	70	2	3730	3053	40	226	1.85e-60	224
Contig100994:1031-6602	sp|P20007|PCKG_DROME	60.000	75	29	1	2279	2055	358	431	2.76e-18	95.1
