target_id	length	eff_length	est_counts	tpm
TRINITY_DN21551_c1_g1_i1	696	469.004	15873	468.23
TRINITY_DN21515_c0_g1_i1	207	49.3518	96	26.9119
TRINITY_DN21560_c0_g1_i1	501	276.924	49309	2463.44
TRINITY_DN21562_c0_g1_i1	226	58.0772	52	12.3872
TRINITY_DN21482_c0_g1_i1	249	70.2595	55	10.8302
TRINITY_DN21536_c0_g1_i1	223	56.592	0	0
TRINITY_DN21528_c0_g1_i1	328	123.764	0	0
TRINITY_DN21555_c0_g1_i1	266	80.0065	0	0
TRINITY_DN21564_c1_g1_i1	1470	1242.89	1030	11.4652
TRINITY_DN21546_c0_g1_i1	1899	1671.89	222	1.83705
TRINITY_DN21563_c0_g1_i1	2381	2153.89	189	1.21399
TRINITY_DN21509_c0_g1_i1	243	66.8384	0	0
TRINITY_DN21537_c0_g1_i1	213	51.916	0	0
TRINITY_DN21561_c0_g1_i1	1528	1300.89	5384	57.2586
TRINITY_DN21553_c0_g1_i1	1372	1144.89	7660.98	92.5756
TRINITY_DN21557_c0_g1_i1	327	122.996	0	0
TRINITY_DN21554_c0_g1_i1	250	70.8274	0	0
TRINITY_DN21565_c0_g1_i1	652	425.159	291.671	9.49115
TRINITY_DN21491_c0_g1_i1	241	65.7008	0	0
TRINITY_DN21510_c0_g1_i1	264	78.7503	0	0
TRINITY_DN21568_c1_g1_i1	2135	1907.89	2082	15.0975
TRINITY_DN21566_c0_g1_i1	1066	838.893	167	2.75415
TRINITY_DN21540_c0_g1_i1	2044	1816.89	376	2.86309
TRINITY_DN21539_c0_g1_i1	1210	982.893	867	12.2037
TRINITY_DN21541_c0_g1_i1	1783	1555.89	2240	19.918
TRINITY_DN21493_c0_g1_i1	235	62.3893	8	1.77401
TRINITY_DN21548_c0_g1_i1	1291	1063.89	503	6.54105
TRINITY_DN21501_c0_g1_i1	322	119.207	5	0.580289
TRINITY_DN21543_c0_g1_i1	1099	871.893	946	15.0108
TRINITY_DN21538_c0_g1_i1	2896	2668.89	150148	778.333
TRINITY_DN21550_c0_g1_i1	283	90.9642	2.28779	0.347955
TRINITY_DN21550_c0_g1_i2	308	108.868	4.13477	0.525447
TRINITY_DN21550_c1_g1_i1	234	61.9061	0	0
TRINITY_DN21550_c1_g1_i3	236	62.9246	0	0
