target_id	length	eff_length	est_counts	tpm
TRINITY_DN21551_c1_g1_i1	696	577.067	3316	261.592
TRINITY_DN21515_c0_g1_i1	207	104.603	2	0.870407
TRINITY_DN21560_c0_g1_i1	501	383.154	1288	153.031
TRINITY_DN21562_c0_g1_i1	226	119.843	139	52.8007
TRINITY_DN21482_c0_g1_i1	249	139.297	34	11.1116
TRINITY_DN21536_c0_g1_i1	223	117.4	0	0
TRINITY_DN21528_c0_g1_i1	328	212.921	0	0
TRINITY_DN21555_c0_g1_i1	266	154.433	0	0
TRINITY_DN21564_c1_g1_i1	1470	1350.78	2334	78.6601
TRINITY_DN21546_c0_g1_i1	1899	1779.78	449	11.4847
TRINITY_DN21563_c0_g1_i1	2381	2261.78	125	2.51592
TRINITY_DN21509_c0_g1_i1	243	134.062	0	0
TRINITY_DN21537_c0_g1_i1	213	109.272	0	0
TRINITY_DN21561_c0_g1_i1	1528	1408.78	1923	62.1404
TRINITY_DN21553_c0_g1_i1	1372	1252.78	10160	369.196
TRINITY_DN21557_c0_g1_i1	327	211.937	0	0
TRINITY_DN21554_c0_g1_i1	250	140.164	0	0
TRINITY_DN21565_c0_g1_i1	652	533.256	183.34	15.6516
TRINITY_DN21491_c0_g1_i1	241	132.313	0.52714	0.181368
TRINITY_DN21510_c0_g1_i1	264	152.608	0	0
TRINITY_DN21568_c1_g1_i1	2135	2015.78	2070	46.7482
TRINITY_DN21566_c0_g1_i1	1066	946.776	409	19.6659
TRINITY_DN21540_c0_g1_i1	2044	1924.78	360	8.5145
TRINITY_DN21539_c0_g1_i1	1210	1090.78	670	27.9625
TRINITY_DN21541_c0_g1_i1	1783	1663.78	1790	48.9773
TRINITY_DN21493_c0_g1_i1	235	127.245	9	3.21988
TRINITY_DN21548_c0_g1_i1	1291	1171.78	596.435	23.1716
TRINITY_DN21501_c0_g1_i1	322	207.066	0	0
TRINITY_DN21543_c0_g1_i1	1099	979.776	748	34.7546
TRINITY_DN21538_c0_g1_i1	2896	2776.78	34662	568.264
TRINITY_DN21550_c0_g1_i1	283	170.168	1.23187	0.329551
TRINITY_DN21550_c0_g1_i2	308	193.708	0	0
TRINITY_DN21550_c1_g1_i1	234	126.403	0	0
TRINITY_DN21550_c1_g1_i3	236	128.085	0	0
TRINITY_DN21517_c0_g1_i1	413	295.957	0	0
TRINITY_DN21517_c0_g1_i2	423	305.854	0	0
TRINITY_DN21559_c0_g1_i1	1033	913.776	309	15.3941
TRINITY_DN21542_c0_g1_i1	2175	2055.78	723	16.0103
TRINITY_DN21471_c0_g1_i2	366	249.802	9	1.64015
TRINITY_DN21471_c0_g1_i1	284	171.089	0	0
TRINITY_DN21490_c0_g1_i1	212	108.436	0	0
TRINITY_DN21547_c0_g1_i1	1239	1119.78	40	1.62617
TRINITY_DN21511_c0_g1_i1	392	275.329	83.7736	13.8514
TRINITY_DN21549_c0_g1_i1	285	172.035	0	0
TRINITY_DN21532_c0_g1_i1	208	105.333	0	0
TRINITY_DN21470_c0_g1_i1	235	127.245	309.264	110.644
TRINITY_DN21472_c0_g1_i1	240	131.455	7.60291	2.63293
TRINITY_DN21476_c0_g1_i1	314	199.428	0	0
TRINITY_DN21497_c0_g1_i1	261	149.989	0	0
TRINITY_DN21567_c4_g1_i1	803	683.803	10400	692.372
TRINITY_DN21544_c0_g1_i1	1286	1166.78	175	6.82791
TRINITY_DN21552_c0_g1_i1	911	791.776	145	8.33686
TRINITY_DN21558_c0_g1_i1	1020	900.776	138	6.97428
TRINITY_DN21556_c0_g1_i1	211	107.707	68.7168	29.044
TRINITY_DN5656_c0_g1_i3	1043	923.776	99.2851	4.89277
TRINITY_DN5656_c0_g1_i2	720	601.023	1.16861e-05	8.8515e-07
TRINITY_DN5656_c0_g1_i1	1577	1457.78	186.144	5.81294
TRINITY_DN5625_c0_g1_i1	391	274.329	0	0
TRINITY_DN5625_c0_g1_i2	318	203.257	1	0.223971
TRINITY_DN5655_c0_g1_i1	401	284.201	0	0
TRINITY_DN5680_c0_g1_i3	1309	1189.78	0	0
TRINITY_DN5680_c0_g1_i1	1584	1464.78	0	0
TRINITY_DN5680_c0_g1_i2	1733	1613.78	39	1.10017
TRINITY_DN5691_c0_g1_i1	651	532.256	1	0.0855297
TRINITY_DN5691_c1_g1_i1	206	103.784	0	0
TRINITY_DN5627_c0_g1_i1	518	400.004	0	0
TRINITY_DN5627_c0_g1_i2	1180	1060.78	50	2.14577
TRINITY_DN5636_c0_g1_i2	297	183.255	1	0.248417
TRINITY_DN5636_c0_g1_i1	306	191.849	0	0
TRINITY_DN5653_c0_g1_i1	491	373.211	9.44069	1.15156
TRINITY_DN5653_c0_g1_i2	430	312.735	4.55931	0.663681
TRINITY_DN5693_c0_g1_i1	205	103.002	1	0.441967
TRINITY_DN5603_c0_g1_i2	523	404.958	6	0.674495
TRINITY_DN5603_c0_g1_i1	530	411.911	0	0
TRINITY_DN5610_c0_g1_i1	1302	1182.78	136	5.23448
TRINITY_DN5676_c0_g1_i2	276	163.676	0	0
TRINITY_DN5676_c0_g1_i1	235	127.245	0	0
TRINITY_DN5676_c0_g1_i4	235	127.245	0	0
TRINITY_DN5676_c0_g1_i3	308	193.708	0	0
TRINITY_DN5676_c0_g2_i1	219	114.115	1	0.398928
TRINITY_DN5661_c0_g1_i2	721	602.023	0	0
TRINITY_DN5661_c0_g1_i5	468	350.321	0	0
TRINITY_DN5661_c0_g1_i6	686	567.089	1	0.080276
TRINITY_DN5661_c0_g1_i7	206	103.784	0	0
TRINITY_DN5661_c0_g1_i1	686	567.089	0	0
TRINITY_DN5661_c0_g1_i3	813	693.803	0	0
TRINITY_DN5607_c0_g1_i1	2609	2489.78	190	3.474
TRINITY_DN5630_c0_g1_i1	901	781.776	32	1.86339
TRINITY_DN5664_c0_g1_i3	509	391.095	13	1.51321
TRINITY_DN5664_c0_g1_i2	341	225.491	0	0
TRINITY_DN5668_c0_g2_i1	3076	2956.78	17.0357	0.262288
TRINITY_DN5668_c0_g2_i3	914	794.776	0	0
TRINITY_DN5668_c0_g2_i2	712	593.045	8.96429	0.688121
TRINITY_DN5668_c0_g1_i3	1908	1788.78	35.6255	0.906656
TRINITY_DN5668_c0_g1_i4	244	134.912	0	0
TRINITY_DN5668_c0_g1_i2	954	834.776	2.37448	0.12949
TRINITY_DN5613_c0_g1_i2	1898	1778.78	14.5252	0.371738
TRINITY_DN5613_c0_g1_i1	2035	1915.78	294.475	6.99746
TRINITY_DN5644_c0_g1_i1	1027	907.776	21	1.05312
TRINITY_DN5614_c0_g1_i2	560	441.7	0	0
TRINITY_DN5614_c0_g1_i1	921	801.776	0	0
TRINITY_DN5651_c0_g1_i5	263	151.751	0	0
TRINITY_DN5651_c0_g1_i4	281	168.294	0	0
TRINITY_DN5651_c0_g1_i2	281	168.294	0	0
TRINITY_DN5651_c0_g1_i3	249	139.297	0	0
TRINITY_DN5669_c0_g1_i1	1142	1022.78	163	7.25511
TRINITY_DN5673_c1_g1_i1	398	281.233	56.0187	9.06784
TRINITY_DN5673_c0_g1_i1	568	449.666	1	0.101239
TRINITY_DN5673_c0_g1_i4	570	451.597	0	0
TRINITY_DN5673_c0_g1_i3	632	513.376	0	0
TRINITY_DN5692_c0_g1_i1	773	653.855	15	1.04435
TRINITY_DN5612_c0_g1_i3	1227	1107.78	1	0.0410946
TRINITY_DN5612_c0_g1_i1	970	850.776	2	0.107017
TRINITY_DN5620_c0_g1_i1	406	289.047	2	0.314992
TRINITY_DN5654_c0_g2_i1	653	534.256	12	1.02251
TRINITY_DN5654_c0_g1_i1	287	173.954	0	0
TRINITY_DN5700_c0_g1_i1	675	556.111	0	0
TRINITY_DN5700_c0_g1_i2	722	603.023	48	3.62364
TRINITY_DN5665_c0_g1_i1	510	392.095	0	0
TRINITY_DN5697_c0_g1_i1	495	377.154	6	0.724219
TRINITY_DN5621_c0_g1_i1	1296	1176.78	55.6784	2.15392
TRINITY_DN5621_c0_g1_i2	499	381.154	3.05652	0.36506
TRINITY_DN5621_c0_g1_i3	792	672.829	10.4226	0.705196
TRINITY_DN5621_c0_g1_i4	1281	1161.78	33.2526	1.30299
TRINITY_DN5670_c0_g1_i3	815	695.803	9	0.588834
TRINITY_DN5670_c0_g1_i1	760	640.904	0	0
TRINITY_DN5643_c0_g1_i3	393	276.308	0	0
TRINITY_DN5643_c0_g1_i2	281	168.294	1	0.270501
TRINITY_DN5672_c0_g1_i8	4358	4238.78	32.887	0.3532
TRINITY_DN5672_c0_g1_i1	1532	1412.78	0	0
TRINITY_DN5672_c0_g1_i7	601	482.509	93.4788	8.81952
TRINITY_DN5672_c0_g1_i5	3350	3230.78	0.000371787	5.23871e-06
TRINITY_DN5672_c0_g1_i2	3198	3078.78	8.52492	0.126052
TRINITY_DN5672_c0_g1_i9	449	331.515	0	0
TRINITY_DN5695_c0_g1_i1	1748	1628.78	7	0.195647
TRINITY_DN5647_c0_g1_i1	896	776.776	215	12.6003
TRINITY_DN5690_c0_g1_i1	265	153.475	0	0
TRINITY_DN5690_c0_g1_i3	436	318.639	1	0.142869
TRINITY_DN5650_c0_g1_i2	671	552.132	9	0.742056
TRINITY_DN5685_c0_g1_i1	2639	2519.78	306	5.52836
TRINITY_DN5634_c0_g1_i1	1150	1030.78	16.4597	0.726935
TRINITY_DN5634_c0_g1_i2	511	393.095	34.5403	4.00005
TRINITY_DN5649_c0_g1_i1	435	317.651	25	3.58284
TRINITY_DN5604_c0_g1_i1	645	526.316	217	18.7694
TRINITY_DN5617_c0_g1_i1	1110	990.776	2	0.0918949
TRINITY_DN5618_c0_g1_i1	1925	1805.78	81	2.04201
TRINITY_DN5645_c0_g1_i1	1613	1493.78	469	14.293
TRINITY_DN5679_c0_g1_i4	768	648.855	0	0
TRINITY_DN5679_c0_g1_i2	875	755.776	3.5	0.21082
TRINITY_DN5679_c0_g1_i7	875	755.776	3.5	0.21082
TRINITY_DN5679_c0_g1_i1	683	564.111	0	0
TRINITY_DN5679_c0_g1_i5	887	767.776	0	0
TRINITY_DN5679_c0_g1_i6	887	767.776	0	0
TRINITY_DN5648_c0_g1_i1	610	491.472	0	0
TRINITY_DN5677_c0_g1_i9	371	254.735	0	0
TRINITY_DN5677_c0_g1_i5	221	115.793	8.77669	3.45052
TRINITY_DN5677_c0_g1_i1	254	143.758	0	0
TRINITY_DN5677_c0_g1_i3	709	590.045	9.04801	0.698079
TRINITY_DN5677_c0_g1_i8	731	611.999	4.45855	0.33165
TRINITY_DN5677_c0_g1_i10	295	181.382	0	0
TRINITY_DN5677_c0_g2_i2	253	142.888	0	0
TRINITY_DN5677_c0_g3_i4	293	179.522	0	0
TRINITY_DN5677_c0_g3_i5	228	121.489	0	0
TRINITY_DN5677_c0_g3_i3	265	153.475	0	0
TRINITY_DN5677_c0_g3_i1	224	118.183	0	0
TRINITY_DN5641_c0_g1_i1	219	114.115	0	0
TRINITY_DN5632_c0_g1_i3	1445	1325.78	2	0.0686747
TRINITY_DN5632_c0_g1_i1	230	123.141	0	0
TRINITY_DN5632_c0_g1_i2	1529	1409.78	0	0
TRINITY_DN5696_c0_g1_i2	427	309.783	2	0.293907
TRINITY_DN5696_c0_g1_i3	650	531.316	0	0
TRINITY_DN5696_c0_g1_i4	309	194.64	9	2.10498
TRINITY_DN5696_c0_g1_i1	332	216.797	0	0
TRINITY_DN5640_c0_g2_i2	892	772.776	3.73914	0.22027
TRINITY_DN5640_c0_g2_i1	877	757.776	41.8452	2.51386
TRINITY_DN5640_c0_g1_i1	622	503.434	4	0.361705
TRINITY_DN5624_c0_g1_i1	2418	2298.78	29.1877	0.578016
TRINITY_DN5624_c0_g1_i2	685	566.089	7.81234	0.628251
TRINITY_DN5666_c0_g1_i1	1047	927.776	64	3.14032
TRINITY_DN5660_c0_g1_i1	681	562.111	30	2.42961
TRINITY_DN5660_c0_g2_i1	330	214.847	16	3.39023
TRINITY_DN5657_c0_g1_i1	313	198.435	0	0
TRINITY_DN5657_c0_g1_i2	253	142.888	0	0
TRINITY_DN5671_c0_g1_i1	1873	1753.78	223	5.78852
TRINITY_DN5619_c0_g1_i2	1487	1367.78	77	2.56279
TRINITY_DN5683_c1_g1_i2	516	398.019	7.50351	0.858218
TRINITY_DN5683_c0_g2_i1	209	106.142	0	0
TRINITY_DN5683_c0_g1_i6	438	320.626	0	0
TRINITY_DN5683_c0_g1_i4	642	523.316	0	0
TRINITY_DN5683_c0_g1_i5	636	517.376	0	0
TRINITY_DN5683_c0_g1_i2	1674	1554.78	5	0.146399
TRINITY_DN5682_c0_g1_i2	413	295.957	0	0
TRINITY_DN5682_c0_g1_i1	849	729.776	0	0
TRINITY_DN5682_c0_g1_i3	1093	973.776	45	2.10373
TRINITY_DN5646_c0_g1_i1	653	534.256	1	0.0852095
TRINITY_DN5646_c0_g2_i2	1776	1656.78	3.23329	0.0888419
TRINITY_DN5646_c0_g2_i4	751	631.952	6.76671	0.487451
TRINITY_DN5646_c0_g2_i5	437	319.639	0	0
TRINITY_DN5646_c0_g2_i1	1225	1105.78	0	0
TRINITY_DN5678_c0_g1_i1	1353	1233.78	33	1.21763
TRINITY_DN5642_c0_g1_i1	280	167.385	0	0
TRINITY_DN5606_c0_g1_i1	358	241.971	21.2493	3.99777
TRINITY_DN5606_c0_g1_i2	384	267.475	0	0
TRINITY_DN5663_c0_g1_i2	1703	1583.78	308.151	8.85742
TRINITY_DN5663_c0_g1_i1	1419	1299.78	111.849	3.91741
TRINITY_DN5638_c0_g1_i4	1395	1275.78	0	0
TRINITY_DN5638_c0_g1_i10	1060	940.776	47.7965	2.31285
TRINITY_DN5638_c0_g1_i9	1397	1277.78	13.9447	0.496812
TRINITY_DN5638_c0_g1_i8	849	729.776	664.538	41.4541
TRINITY_DN5638_c0_g1_i7	628	509.415	38.7206	3.46026
TRINITY_DN5662_c0_g1_i1	644	525.316	2.18519	0.189367
TRINITY_DN5662_c0_g1_i2	934	814.776	2.81481	0.157271
TRINITY_DN5681_c0_g1_i1	391	274.329	0	0
TRINITY_DN5659_c0_g1_i1	1162	1042.78	6	0.261937
TRINITY_DN5622_c0_g1_i3	380	263.566	0	0
TRINITY_DN5622_c0_g1_i2	420	302.9	0	0
TRINITY_DN5622_c0_g1_i4	1017	897.776	16	0.811314
TRINITY_DN5622_c0_g1_i1	554	435.717	0	0
TRINITY_DN5652_c0_g1_i1	276	163.676	0	0
TRINITY_DN5698_c0_g1_i2	412	294.98	0	0
TRINITY_DN5698_c0_g1_i1	359	242.943	0	0
TRINITY_DN5698_c0_g1_i3	381	264.515	0	0
TRINITY_DN5637_c0_g1_i6	1121	1001.78	0	0
TRINITY_DN5637_c0_g1_i2	655	536.235	0	0
TRINITY_DN5637_c0_g1_i3	1377	1257.78	0.00142569	5.1601e-05
TRINITY_DN5637_c0_g1_i4	2378	2258.78	8.99857	0.181358
TRINITY_DN5637_c0_g2_i2	367	250.793	0	0
TRINITY_DN5637_c0_g2_i1	614	495.472	3	0.275638
TRINITY_DN5687_c0_g1_i1	693	574.067	1	0.0793002
TRINITY_DN5639_c0_g1_i5	359	242.943	0	0
TRINITY_DN5639_c0_g1_i3	866	746.776	0	0
TRINITY_DN5639_c0_g1_i4	879	759.776	0	0
TRINITY_DN5639_c0_g1_i1	617	498.472	0	0
TRINITY_DN5684_c1_g1_i2	458	340.387	13.3034	1.77921
TRINITY_DN5684_c1_g1_i3	2445	2325.78	0	0
TRINITY_DN5684_c1_g1_i6	977	857.776	34.5982	1.83618
TRINITY_DN5684_c1_g1_i1	359	242.943	137.877	25.836
TRINITY_DN5684_c1_g1_i5	2087	1967.78	12.2211	0.28273
TRINITY_DN5684_c0_g1_i1	1001	881.776	21.1398	1.09139
TRINITY_DN5684_c0_g1_i2	2346	2226.78	93.8602	1.91886
TRINITY_DN5684_c0_g1_i3	2042	1922.78	0	0
TRINITY_DN5674_c0_g1_i1	1399	1279.78	1505	53.5352
TRINITY_DN5667_c0_g1_i2	593	474.509	0	0
TRINITY_DN5667_c0_g1_i1	1320	1200.78	2066	78.3259
TRINITY_DN5699_c0_g1_i1	272	159.923	4.41305	1.25622
TRINITY_DN5605_c0_g1_i1	2043	1923.78	176	4.16481
TRINITY_DN5635_c0_g1_i1	933	813.776	1717	96.0511
TRINITY_DN5686_c0_g1_i1	935	815.776	22	1.22769
TRINITY_DN5686_c0_g1_i2	854	734.776	0	0
TRINITY_DN5611_c0_g1_i1	833	713.776	22	1.40313
TRINITY_DN5623_c0_g1_i1	237	128.946	0	0
TRINITY_DN5689_c0_g1_i2	604	485.491	13.5678	1.27223
TRINITY_DN5689_c0_g1_i1	827	707.776	17.4322	1.12122
TRINITY_DN5629_c0_g1_i1	789	669.855	0	0
TRINITY_DN5629_c0_g1_i2	2558	2438.78	62	1.15733
