target_id	length	eff_length	est_counts	tpm
TRINITY_DN21551_c1_g1_i1	696	531.92	3837	361.983
TRINITY_DN21515_c0_g1_i1	207	78.6158	25	15.9578
TRINITY_DN21560_c0_g1_i1	501	338.478	18640	2763.49
TRINITY_DN21562_c0_g1_i1	226	92.8271	75	40.5442
TRINITY_DN21482_c0_g1_i1	249	110.988	2	0.904265
TRINITY_DN21536_c0_g1_i1	223	90.527	0	0
TRINITY_DN21528_c0_g1_i1	328	177.144	0	0
TRINITY_DN21555_c0_g1_i1	266	124.821	2	0.804054
TRINITY_DN21564_c1_g1_i1	1470	1305.82	700	26.9004
TRINITY_DN21546_c0_g1_i1	1899	1734.82	223	6.45051
TRINITY_DN21563_c0_g1_i1	2381	2216.82	131	2.96541
TRINITY_DN21509_c0_g1_i1	243	106.119	1	0.472877
TRINITY_DN21537_c0_g1_i1	213	82.9918	0	0
TRINITY_DN21561_c0_g1_i1	1528	1363.82	2524	92.8701
TRINITY_DN21553_c0_g1_i1	1372	1207.82	9702	403.091
TRINITY_DN21557_c0_g1_i1	327	176.288	0	0
TRINITY_DN21554_c0_g1_i1	250	111.811	0	0
TRINITY_DN21565_c0_g1_i1	652	488.006	311.115	31.9917
TRINITY_DN21491_c0_g1_i1	241	104.557	0	0
TRINITY_DN21510_c0_g1_i1	264	123.16	0	0
TRINITY_DN21568_c1_g1_i1	2135	1970.82	1590	40.4849
TRINITY_DN21566_c0_g1_i1	1066	901.818	234	13.0209
TRINITY_DN21540_c0_g1_i1	2044	1879.82	260	6.94065
TRINITY_DN21539_c0_g1_i1	1210	1045.82	2331	111.848
TRINITY_DN21541_c0_g1_i1	1783	1618.82	984	30.5028
TRINITY_DN21493_c0_g1_i1	235	99.8269	0	0
TRINITY_DN21548_c0_g1_i1	1291	1126.82	246.519	10.9784
TRINITY_DN21501_c0_g1_i1	322	171.971	6	1.75081
TRINITY_DN21543_c0_g1_i1	1099	934.818	449	24.1025
TRINITY_DN21538_c0_g1_i1	2896	2731.82	69703	1280.39
TRINITY_DN21550_c0_g1_i1	283	138.623	7.40307	2.6799
TRINITY_DN21550_c0_g1_i2	308	159.942	13.2194	4.14756
TRINITY_DN21550_c1_g1_i1	234	99.0366	0	0
TRINITY_DN21550_c1_g1_i3	236	100.604	0	0
TRINITY_DN21517_c0_g1_i1	413	253.947	1	0.197605
TRINITY_DN21517_c0_g1_i2	423	263.182	0	0
TRINITY_DN21559_c0_g1_i1	1033	868.818	221	12.7646
TRINITY_DN21542_c0_g1_i1	2175	2010.82	467	11.6543
TRINITY_DN21471_c0_g1_i2	366	210.489	2.96371	0.706559
TRINITY_DN21471_c0_g1_i1	284	139.467	3.03629	1.09248
TRINITY_DN21490_c0_g1_i1	212	82.2514	1	0.610097
TRINITY_DN21547_c0_g1_i1	1239	1074.82	136	6.34961
TRINITY_DN21511_c0_g1_i1	392	234.217	72.1327	15.4546
TRINITY_DN21549_c0_g1_i1	285	140.248	0	0
TRINITY_DN21532_c0_g1_i1	208	79.3357	0	0
TRINITY_DN21470_c0_g1_i1	235	99.8269	18.0997	9.09841
TRINITY_DN21472_c0_g1_i1	240	103.764	27.3068	13.2058
TRINITY_DN21476_c0_g1_i1	314	165.121	0	0
TRINITY_DN21497_c0_g1_i1	261	120.714	0	0
TRINITY_DN21567_c4_g1_i1	803	638.818	35750	2808.29
TRINITY_DN21544_c0_g1_i1	1286	1121.82	65	2.90759
TRINITY_DN21552_c0_g1_i1	911	746.818	133	8.93675
TRINITY_DN21558_c0_g1_i1	1020	855.818	146	8.5608
TRINITY_DN21556_c0_g1_i1	211	81.4733	4	2.4637
TRINITY_DN5656_c0_g1_i3	1043	878.818	144.627	8.25832
TRINITY_DN5656_c0_g1_i2	720	555.879	0	0
TRINITY_DN5656_c0_g1_i1	1577	1412.82	263.373	9.35467
TRINITY_DN5625_c0_g1_i1	391	233.288	0	0
TRINITY_DN5625_c0_g1_i2	318	168.509	0	0
TRINITY_DN5655_c0_g1_i1	401	242.64	0	0
TRINITY_DN5680_c0_g1_i3	1309	1144.82	10.3914	0.455491
TRINITY_DN5680_c0_g1_i1	1584	1419.82	0	0
TRINITY_DN5680_c0_g1_i2	1733	1568.82	14.6086	0.467282
TRINITY_DN5691_c0_g1_i1	651	487.006	3	0.309122
