lcl|c100180_g1_i2|m.2	sp|A2ARP9|CTSR2_MOUSE	39.216	51	29	1	99	147	511	561	0.037	37.0
lcl|c100397_g2_i1|m.3	sp|P02522|CRBB2_BOVIN	26.984	63	40	2	50	112	26	82	0.34	33.5
lcl|c100742_g1_i1|m.4	sp|Q10210|SWC3_SCHPO	26.087	69	44	1	63	124	242	310	0.49	33.1
lcl|c100862_g1_i1|m.5	sp|Q9FXG3|RWA4_ARATH	44.699	349	185	5	1	346	180	523	1.40e-97	303
lcl|c100868_g1_i1|m.8	sp|O46644|CELA1_MACFA	42.424	99	52	3	3	98	33	129	1.18e-19	84.0
lcl|c100915_g1_i1|m.9	sp|A4IH75|ATGA1_XENTR	63.134	217	80	0	1	217	1	217	3.50e-106	307
lcl|c101379_g2_i1|m.10	sp|Q7KWX1|BLML1_DICDI	31.818	154	85	4	65	200	33	184	4.08e-16	79.3
lcl|c101730_g1_i1|m.11	sp|Q9LXS6|CISY2_ARATH	34.211	38	25	0	13	50	459	496	1.2	31.2
lcl|c101819_g1_i1|m.12	sp|Q87QV5|CMOB_VIBPA	26.230	61	41	1	41	97	263	323	9.6	28.5
lcl|c102856_g3_i1|m.13	sp|Q99315|YG31B_YEAST	26.000	150	102	3	20	162	547	694	1.52e-11	64.7
lcl|c103175_g1_i1|m.14	sp|P06225|DPOL_BPSP2	32.955	88	49	3	9	86	283	370	0.054	38.5
lcl|c104569_g1_i1|m.15	sp|Q9JX72|GLNE_NEIMA	42.105	38	20	1	34	71	853	888	0.72	32.0
lcl|c104892_g1_i1|m.16	sp|Q94K49|ALP1_ARATH	30.275	109	74	2	1	108	133	240	1.25e-11	62.8
lcl|c104930_g1_i1|m.17	sp|O86236|Y132A_HAEIN	36.538	104	64	2	48	150	4	106	3.06e-14	68.6
lcl|c104930_g1_i1|m.19	sp|Q5GZ75|RND_XANOR	30.508	59	36	3	24	79	131	187	2.2	31.2
lcl|c105841_g1_i2|m.20	sp|Q09575|YRD6_CAEEL	40.217	92	53	2	4	93	417	508	3.46e-13	67.0
lcl|c106278_g1_i1|m.21	sp|P51049|MR1BB_DANRE	25.444	338	224	8	11	340	19	336	6.75e-27	112
lcl|c106532_g1_i1|m.22	sp|Q5V9F0|AMPL_DICDI	26.136	88	62	1	47	131	351	438	3.2	31.6
lcl|c106540_g1_i1|m.23	sp|Q316F5|ISPH_DESAG	32.558	43	19	1	68	110	220	252	1.4	31.6
